,Date,Open,High,Low,Close,Adj Close,Volume,Symbol,Security,GICS Sector,GICS Sub-Industry,News - All News Volume,News - Volume,News - Positive Sentiment,News - Negative Sentiment,News - New Products,News - Layoffs,News - Analyst Comments,News - Stocks,News - Dividends,News - Corporate Earnings,News - Mergers & Acquisitions,News - Store Openings,News - Product Recalls,News - Adverse Events,News - Personnel Changes,News - Stock Rumors
5779,2021-11-16,183.30999755859372,184.1999969482422,182.6999969482422,183.3699951171875,178.34600830078125,1975000.0,MMM,3M,Industrials,Industrial Conglomerates,557172.0,45.0,0.0,0.0,0.0,0.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
5780,2021-06-22,239.0399932861328,241.52999877929688,238.00999450683597,241.08999633789065,239.41067504882807,502600.0,RMD,ResMed,Health Care,Health Care Equipment,574080.0,23.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
5781,2021-03-08,490.7799987792969,497.260009765625,462.510009765625,464.0499877929688,464.0499877929688,1969800.0,NOW,ServiceNow,Information Technology,Systems Software,481504.0,9.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5782,2021-10-01,44.18000030517578,45.52999877929688,43.93999862670898,45.15999984741211,45.15999984741211,2277800.0,DISH,Dish Network,Communication Services,Cable & Satellite,520645.0,36.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
5783,2021-04-23,235.5,241.1999969482422,234.2700042724609,238.94000244140625,230.1869354248047,1251800.0,WHR,Whirlpool Corporation,Consumer Discretionary,Household Appliances,522950.0,24.0,1.0,0.0,0.0,0.0,4.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
5784,2021-11-04,361.489990234375,364.3999938964844,359.010009765625,363.3200073242188,363.3200073242188,1067800.0,ISRG,Intuitive Surgical,Health Care,Health Care Equipment,669851.0,20.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5785,2021-02-10,111.9000015258789,113.4499969482422,110.7699966430664,113.38999938964844,113.38999938964844,769800.0,DVA,DaVita Inc.,Health Care,Health Care Facilities,568323.0,12.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5786,2020-09-30,187.97000122070312,190.57000732421875,187.55999755859372,189.50999450683597,185.0118560791016,1309500.0,STZ,Constellation Brands,Consumer Staples,Distillers & Vintners,,,,,,,,,,,,,,,,
5787,2021-11-26,146.44000244140625,147.8800048828125,144.4199981689453,144.89999389648438,143.24220275878906,7013200.0,WMT,Walmart,Consumer Staples,Hypermarkets & Super Centers,454636.0,3215.0,1019.0,30.0,7.0,0.0,11.0,12.0,0.0,2.0,1.0,3.0,0.0,14.0,0.0,0.0
5788,2021-01-08,1248.760009765625,1257.530029296875,1240.8800048828125,1252.9200439453125,1252.9200439453125,208800.0,AZO,AutoZone,Consumer Discretionary,Specialty Stores,472228.0,17.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
5789,2021-05-03,99.62000274658205,101.47000122070312,99.01000213623048,100.8499984741211,99.6368637084961,3174600.0,DHI,D.R. Horton,Consumer Discretionary,Homebuilding,445902.0,21.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
5790,2022-05-18,179.0500030517578,180.19000244140625,171.0399932861328,174.33999633789062,172.58999633789062,1744600.0,WHR,Whirlpool Corporation,Consumer Discretionary,Household Appliances,546053.0,21.0,0.0,1.0,0.0,0.0,10.0,10.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5791,2021-10-04,225.67999267578125,227.97000122070312,222.0,223.7899932861328,223.7899932861328,6946100.0,BA,Boeing,Industrials,Aerospace & Defense,504139.0,157.0,4.0,6.0,1.0,0.0,8.0,8.0,0.0,4.0,2.0,0.0,0.0,2.0,3.0,0.0
5792,2020-12-02,49.58000183105469,51.77999877929688,49.0,51.34999847412109,48.825340270996094,2307200.0,LNC,Lincoln Financial,Financials,Multi-line Insurance,544741.0,25.0,0.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5793,2021-12-27,93.27999877929688,93.83000183105467,92.69000244140624,93.79000091552734,91.81575012207033,1106300.0,STT,State Street Corporation,Financials,Asset Management & Custody Banks,317745.0,7.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5794,2021-09-03,729.8699951171875,729.8699951171875,711.97998046875,721.5,721.5,356600.0,ALGN,Align Technology,Health Care,Health Care Supplies,525760.0,17.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5795,2021-07-16,156.5800018310547,156.91000366210938,155.5500030517578,155.75999450683594,153.2700653076172,223200.0,AIZ,Assurant,Financials,Multi-line Insurance,518600.0,9.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5796,2021-07-22,256.0899963378906,258.6099853515625,256.0899963378906,257.5899963378906,255.7957305908203,226100.0,RMD,ResMed,Health Care,Health Care Equipment,537456.0,13.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5797,2020-11-23,43.27000045776367,43.369998931884766,42.81999969482422,43.09000015258789,40.66845703125,5943400.0,USB,U.S. Bank,Financials,Diversified Banks,461431.0,137.0,16.0,1.0,5.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
5798,2021-05-24,250.6999969482422,253.9499969482422,250.2400054931641,252.77999877929688,246.3770446777344,1170100.0,AMT,American Tower,Real Estate,Specialized REITs,453943.0,42.0,0.0,1.0,0.0,0.0,9.0,12.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
5799,2021-12-02,202.8000030517578,209.50999450683597,202.33999633789065,207.9600067138672,205.8319854736328,530200.0,MAA,Mid-America Apartment Communities,Real Estate,Residential REITs,579718.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5800,2020-10-21,202.2899932861328,206.2100067138672,202.2899932861328,203.2100067138672,199.64439392089844,1039900.0,ECL,Ecolab,Materials,Specialty Chemicals,579161.0,53.0,0.0,0.0,0.0,0.0,6.0,6.0,3.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0
5801,2021-04-12,128.49000549316406,131.0,128.22999572753906,130.75999450683594,130.75999450683594,2435800.0,TMUS,T-Mobile US,Communication Services,Wireless Telecommunication Services,470255.0,33.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
5802,2022-02-10,283.17999267578125,285.4200134277344,278.510009765625,279.92999267578125,278.63604736328125,1215200.0,SHW,Sherwin-Williams,Materials,Specialty Chemicals,581132.0,35.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0
5803,2021-03-01,12.449999809265137,12.9399995803833,12.34000015258789,12.510000228881836,11.094858169555664,19119100.0,LUMN,Lumen Technologies,Communication Services,Alternative Carriers,494005.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5804,2021-02-18,337.0899963378906,341.0400085449219,337.0899963378906,338.4599914550781,334.3676452636719,1155000.0,SPGI,S&P Global,Financials,Financial Exchanges & Data,560755.0,24.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5805,2021-12-07,216.19000244140625,217.2700042724609,212.69000244140625,213.5500030517578,212.89442443847656,860600.0,FRC,First Republic Bank,Financials,Regional Banks,521276.0,14.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5806,2021-06-28,109.25,109.4800033569336,107.36000061035156,108.12999725341795,108.12999725341795,3592600.0,FISV,Fiserv,Information Technology,Data Processing & Outsourced Services,492324.0,20.0,1.0,0.0,0.0,0.0,10.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0
5807,2021-11-08,52.29999923706055,52.41999816894531,51.90999984741211,52.33000183105469,50.45026779174805,15985200.0,VZ,Verizon,Communication Services,Integrated Telecommunication Services,462115.0,146.0,33.0,3.0,1.0,0.0,11.0,12.0,0.0,3.0,3.0,0.0,0.0,0.0,19.0,0.0
5808,2021-04-08,61.470001220703125,61.59999847412109,60.7400016784668,60.900001525878906,58.341217041015625,1321000.0,EVRG,Evergy,Utilities,Electric Utilities,540602.0,9.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5809,2020-11-10,1271.949951171875,1280.4000244140625,1220.199951171875,1243.050048828125,1243.050048828125,552600.0,CMG,Chipotle Mexican Grill,Consumer Discretionary,Restaurants,544178.0,43.0,5.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5810,2021-03-03,94.02999877929688,97.36000061035156,93.93000030517578,94.4800033569336,94.4800033569336,8771600.0,RCL,Royal Caribbean Group,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",589018.0,36.0,2.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5811,2021-04-26,530.8300170898438,531.72998046875,524.469970703125,526.1900024414062,526.1900024414062,288000.0,ORLY,O'Reilly Auto Parts,Consumer Discretionary,Specialty Stores,463424.0,23.0,0.0,1.0,0.0,0.0,9.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5812,2021-10-29,662.969970703125,674.8099975585938,660.5,673.239990234375,673.239990234375,239700.0,EPAM,EPAM Systems,Information Technology,IT Consulting & Other Services,538665.0,9.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5813,2022-01-12,48.79999923706055,48.970001220703125,47.04999923706055,47.84000015258789,47.443172454833984,1645800.0,BWA,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,494434.0,20.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5814,2020-10-23,17.920000076293945,18.030000686645508,17.719999313354492,18.0,16.810016632080078,1352400.0,NWL,Newell Brands,Consumer Discretionary,Housewares & Specialties,508743.0,13.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
5815,2022-03-29,138.99000549316406,144.94000244140625,137.86000061035156,142.9199981689453,142.9199981689453,3084700.0,ETSY,Etsy,Consumer Discretionary,Internet & Direct Marketing Retail,515291.0,48.0,2.0,0.0,0.0,0.0,12.0,13.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0
5816,2021-10-14,125.12999725341795,126.7300033569336,124.87999725341795,126.58999633789062,126.58999633789062,240800.0,CBOE,Cboe Global Markets,Financials,Financial Exchanges & Data,559155.0,28.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
5817,2021-11-04,172.27000427246094,172.5399932861328,167.0500030517578,171.3800048828125,169.15704345703125,3401700.0,SWKS,Skyworks Solutions,Information Technology,Semiconductors,669851.0,40.0,0.0,0.0,0.0,0.0,10.0,10.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
5818,2021-04-05,433.3999938964844,438.0499877929688,431.8699951171875,437.1499938964844,437.1499938964844,161600.0,TYL,Tyler Technologies,Information Technology,Application Software,418387.0,12.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0
5819,2022-04-27,120.6500015258789,124.7699966430664,120.6500015258789,123.25,122.40852355957033,1516100.0,IFF,International Flavors & Fragrances,Materials,Specialty Chemicals,579461.0,8.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5820,2020-11-12,473.489990234375,474.9299926757813,461.1499938964844,462.5799865722656,462.5799865722656,2115000.0,ADBE,Adobe Inc.,Information Technology,Application Software,542728.0,158.0,2.0,4.0,0.0,0.0,4.0,5.0,0.0,1.0,4.0,0.0,0.0,15.0,0.0,0.0
5821,2021-12-15,463.5700073242188,464.9700012207031,454.7300109863281,461.7999877929688,459.4982299804688,767300.0,HUM,Humana,Health Care,Managed Health Care,549629.0,42.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
5822,2021-05-19,392.7699890136719,394.2900085449219,389.1400146484375,393.4299926757813,387.914794921875,769800.0,ELV,Elevance Health,Health Care,Managed Health Care,557644.0,34.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
5823,2021-03-02,230.40333557128903,232.2566680908203,228.13333129882807,229.8933258056641,227.58970642089844,1482600.0,SHW,Sherwin-Williams,Materials,Specialty Chemicals,562088.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0
5824,2020-11-11,102.33000183105467,102.33999633789062,96.4800033569336,99.41999816894533,98.0357437133789,1022800.0,SBNY,Signature Bank,Financials,Regional Banks,532253.0,9.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0
5825,2021-12-28,415.25,419.3299865722656,413.4599914550781,414.1799926757813,412.2903442382813,95200.0,MKTX,MarketAxess,Financials,Financial Exchanges & Data,375157.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5826,2022-01-14,72.06999969482422,72.13999938964844,71.16000366210938,71.7699966430664,69.99208068847656,8344800.0,GILD,Gilead Sciences,Health Care,Biotechnology,507555.0,26.0,0.0,0.0,1.0,0.0,10.0,11.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5827,2021-03-17,63.34000015258789,63.400001525878906,62.54999923706055,62.68999862670898,60.56855392456055,3416600.0,XEL,Xcel Energy,Utilities,Multi-Utilities,579908.0,25.0,1.0,3.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
5828,2021-08-17,221.16000366210935,221.50999450683597,219.16000366210935,221.2899932861328,218.85772705078125,717800.0,ECL,Ecolab,Materials,Specialty Chemicals,523963.0,15.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
5829,2022-06-21,64.56999969482422,64.68000030517578,63.25,64.0199966430664,64.0199966430664,3698000.0,BAX,Baxter International,Health Care,Health Care Equipment,506362.0,6.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5830,2022-05-11,30.299999237060547,31.61000061035156,29.239999771118164,29.290000915527344,29.290000915527344,5231300.0,PENN,Penn National Gaming,Consumer Discretionary,Casinos & Gaming,554689.0,24.0,0.0,1.0,0.0,0.0,7.0,7.0,0.0,7.0,2.0,0.0,0.0,1.0,2.0,0.0
5831,2022-06-09,281.6499938964844,281.6499938964844,273.92999267578125,274.010009765625,274.010009765625,183100.0,MKTX,MarketAxess,Financials,Financial Exchanges & Data,550558.0,6.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5832,2022-02-18,51.4900016784668,51.810001373291016,50.47999954223633,50.70000076293945,50.43101501464844,2670100.0,CTVA,Corteva,Materials,Fertilizers & Agricultural Chemicals,535997.0,13.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5833,2020-11-13,235.5804901123047,238.26341247558597,234.2048797607422,236.88780212402344,231.33116149902344,1920030.0,BDX,Becton Dickinson,Health Care,Health Care Equipment,498955.0,37.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,2.0,6.0,0.0,0.0,2.0,0.0,0.0
5834,2022-02-02,165.14999389648438,167.41000366210938,165.11000061035156,166.99000549316406,165.71803283691406,1314700.0,CLX,Clorox,Consumer Staples,Household Products,535755.0,24.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0
5835,2021-05-03,136.10000610351562,136.35000610351562,134.80999755859375,135.3000030517578,133.46461486816406,2094800.0,MMC,Marsh McLennan,Financials,Insurance Brokers,445902.0,28.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5836,2021-06-30,179.6300048828125,181.6999969482422,179.44000244140625,179.91000366210938,174.99583435058594,1106400.0,CLX,Clorox,Consumer Staples,Household Products,585279.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5837,2020-10-05,135.21359252929688,137.6116485595703,134.5339813232422,137.4660186767578,135.79176330566406,625416.0,ZBH,Zimmer Biomet,Health Care,Health Care Equipment,489872.0,17.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5838,2021-03-30,39.0,40.11000061035156,39.0,39.869998931884766,39.869998931884766,3782300.0,ON,ON Semiconductor,Information Technology,Semiconductors,517078.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5839,2021-05-17,310.0,311.5599975585937,306.67999267578125,309.260009765625,304.1053466796875,940700.0,FDX,FedEx,Industrials,Air Freight & Logistics,491001.0,46.0,0.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0
5840,2020-12-31,322.8399963378906,323.55499267578125,314.21600341796875,319.1199951171875,319.1199951171875,470700.0,SEDG,SolarEdge,Information Technology,Semiconductor Equipment,353015.0,10.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
5841,2021-09-03,451.510009765625,458.5700073242188,448.8200073242188,453.75,453.75,538900.0,GNRC,Generac,Industrials,Electrical Components & Equipment,525760.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5842,2021-08-05,198.0,203.97000122070312,195.6100006103516,203.83999633789065,202.9151306152344,2149200.0,ZTS,Zoetis,Health Care,Pharmaceuticals,595191.0,80.0,0.0,1.0,5.0,0.0,10.0,10.0,0.0,58.0,2.0,0.0,0.0,0.0,0.0,0.0
5843,2022-02-08,122.2699966430664,124.08000183105467,121.23999786376952,123.36000061035156,123.36000061035156,1337300.0,ANET,Arista Networks,Information Technology,Communications Equipment,547629.0,16.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
5844,2021-12-30,262.3599853515625,263.32000732421875,261.5400085449219,261.989990234375,260.9708251953125,178200.0,RMD,ResMed,Health Care,Health Care Equipment,391153.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5845,2020-10-05,143.17999267578125,144.13999938964844,142.6199951171875,143.77000427246094,138.93186950683594,432700.0,HSY,Hershey's,Consumer Staples,Packaged Foods & Meats,489872.0,11.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5846,2022-01-18,370.7900085449219,372.1400146484375,365.2000122070313,366.2999877929688,365.2325134277344,4933900.0,MA,Mastercard,Information Technology,Data Processing & Outsourced Services,446533.0,182.0,3.0,2.0,0.0,0.0,13.0,13.0,0.0,0.0,2.0,0.0,0.0,54.0,4.0,0.0
5847,2022-03-15,110.12999725341795,111.5500030517578,109.66999816894533,111.23999786376952,110.52764129638672,994800.0,NTRS,Northern Trust,Financials,Asset Management & Custody Banks,544876.0,10.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
5848,2020-12-04,263.8999938964844,269.9700012207031,263.7200012207031,268.04998779296875,268.04998779296875,1007900.0,FLT,Fleetcor,Information Technology,Data Processing & Outsourced Services,490445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5849,2021-05-03,90.7699966430664,92.91999816894533,89.51000213623047,90.47000122070312,90.47000122070312,5417900.0,PENN,Penn National Gaming,Consumer Discretionary,Casinos & Gaming,445902.0,41.0,0.0,0.0,1.0,0.0,7.0,7.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0
5850,2021-06-15,233.00999450683597,233.00999450683597,230.75,232.57000732421875,229.04464721679688,2518000.0,TGT,Target Corporation,Consumer Discretionary,General Merchandise Stores,600146.0,264.0,47.0,18.0,6.0,0.0,41.0,41.0,0.0,3.0,4.0,1.0,0.0,10.0,11.0,0.0
5851,2021-10-29,77.0,77.68000030517578,74.06999969482422,74.77999877929688,72.38286590576172,5110900.0,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,538665.0,76.0,1.0,3.0,4.0,0.0,8.0,8.0,5.0,41.0,8.0,0.0,0.0,11.0,0.0,0.0
5852,2021-11-22,30.01000022888184,30.899999618530277,29.950000762939453,30.34000015258789,30.00898551940918,12772600.0,SLB,Schlumberger,Energy,Oil & Gas Equipment & Services,480982.0,25.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5853,2020-12-21,210.6199951171875,212.5500030517578,208.00999450683597,211.6699981689453,204.653076171875,4342500.0,MCD,McDonald's,Consumer Discretionary,Restaurants,437047.0,134.0,13.0,46.0,6.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5854,2020-10-05,93.0999984741211,93.47000122070312,90.9000015258789,92.16000366210938,92.16000366210938,1286800.0,EXPE,Expedia Group,Consumer Discretionary,Internet & Direct Marketing Retail,489872.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5855,2022-05-27,57.310001373291016,58.380001068115234,57.20000076293945,58.31999969482422,57.77393341064453,1177000.0,LNC,Lincoln Financial,Financials,Multi-line Insurance,519064.0,54.0,0.0,0.0,0.0,0.0,11.0,29.0,24.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
5856,2020-12-24,125.62999725341795,125.62999725341795,123.33000183105467,124.95999908447266,119.66921997070312,243400.0,MTB,M&T Bank,Financials,Regional Banks,374649.0,11.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5857,2021-11-02,54.0,54.7599983215332,53.54999923706055,54.709999084472656,53.356407165527344,6585500.0,NEM,Newmont,Materials,Gold,538775.0,22.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,6.0,3.0,0.0,0.0,3.0,0.0,0.0
5858,2022-01-25,29.93000030517578,31.00200080871582,29.6299991607666,30.709999084472656,30.224966049194336,1955200.0,OGN,Organon & Co.,Health Care,Pharmaceuticals,531875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5859,2021-09-09,581.0,596.9199829101562,579.0,593.6099853515625,586.9937133789062,1539100.0,LRCX,Lam Research,Information Technology,Semiconductor Equipment,586820.0,39.0,0.0,0.0,0.0,0.0,12.0,12.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0
5860,2021-07-27,243.65853881835935,250.2048797607422,243.6000061035156,248.47804260253903,245.16416931152344,937363.0,BDX,Becton Dickinson,Health Care,Health Care Equipment,545887.0,36.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0
5861,2021-04-09,177.8800048828125,181.33999633789065,176.61000061035156,179.52000427246094,170.47705078125,1092800.0,TROW,T. Rowe Price,Financials,Asset Management & Custody Banks,498973.0,11.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5862,2021-04-01,57.91999816894531,58.220001220703125,57.040000915527344,57.79999923706055,57.79999923706055,17783600.0,GM,General Motors,Consumer Discretionary,Automobile Manufacturers,567839.0,382.0,10.0,44.0,3.0,0.0,5.0,9.0,0.0,8.0,2.0,0.0,23.0,32.0,11.0,0.0
5863,2020-10-06,287.3500061035156,295.3900146484375,286.67999267578125,290.3299865722656,289.306640625,722600.0,WST,West Pharmaceutical Services,Health Care,Health Care Supplies,550713.0,12.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0
5864,2021-06-25,135.24000549316406,137.57000732421875,135.2100067138672,137.47000122070312,132.0451202392578,1545300.0,SRE,Sempra Energy,Utilities,Multi-Utilities,536386.0,44.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
5865,2020-11-06,36.58000183105469,36.709999084472656,33.290000915527344,34.04999923706055,31.761882781982425,2641800.0,REG,Regency Centers,Real Estate,Retail REITs,504565.0,20.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0
5866,2021-06-24,66.7699966430664,68.23999786376953,66.6500015258789,67.18000030517578,64.20980834960938,5054000.0,GILD,Gilead Sciences,Health Care,Biotechnology,578671.0,44.0,0.0,9.0,0.0,0.0,8.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5867,2020-10-08,94.56999969482422,96.0999984741211,93.52999877929688,95.94000244140624,95.94000244140624,764100.0,KMX,CarMax,Consumer Discretionary,Specialty Stores,565295.0,8.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5868,2021-05-21,189.72000122070312,191.52999877929688,188.44000244140625,189.8800048828125,184.4583282470703,1641500.0,GD,General Dynamics,Industrials,Aerospace & Defense,527215.0,18.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5869,2021-08-27,205.3699951171875,207.52999877929688,204.75,205.8999938964844,203.65879821777344,3128100.0,LOW,Lowe's,Consumer Discretionary,Home Improvement Retail,519436.0,83.0,2.0,0.0,0.0,0.0,18.0,38.0,22.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0
5870,2021-01-06,23.959999084472656,25.030000686645508,23.709999084472656,24.40999984741211,23.829269409179688,19456300.0,SLB,Schlumberger,Energy,Oil & Gas Equipment & Services,492586.0,16.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5871,2021-09-30,361.4599914550781,362.9500122070313,354.8999938964844,355.1099853515625,352.88092041015625,661700.0,MCO,Moody's Corporation,Financials,Financial Exchanges & Data,571443.0,37.0,2.0,1.0,4.0,0.0,4.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
5872,2021-09-30,231.3000030517578,232.32000732421875,224.5200042724609,224.55999755859372,220.13221740722656,1094300.0,CMI,Cummins,Industrials,Industrial Machinery,571443.0,21.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
